x,y,z,Spindle power/W,Cutting power/W
33.009,29.65,5,509.472672,390.527376
33.009,29.6,5,509.472672,390.527376
34.112,29.6,5,412.5,293.554704
34.112,29.6,5,412.5,293.554704
35.131,29.6,5,404.003904,285.058608
35.131,29.6,5,404.003904,285.058608
36.235,29.6,5,399.023424,280.078128
36.235,29.6,5,399.023424,280.078128
37.255,29.6,5,408.984384,290.039088
37.255,29.6,5,408.984384,290.039088
38.359,29.6,5,411.035136,292.08984
38.359,29.6,5,411.035136,292.08984
39.378,29.6,5,395.214864,276.269568
39.378,29.6,5,395.214864,276.269568
40.482,29.6,5,404.882832,285.937536
40.482,29.6,5,404.882832,285.937536
41.501,29.6,5,411.035136,292.08984
41.501,29.6,5,411.035136,292.08984
42.605,29.6,5,398.73048,279.785184
42.605,29.6,5,398.73048,279.785184
43.625,29.6,5,401.66016,282.714864
43.625,29.6,5,401.66016,282.714864
44.729,29.6,5,419.238288,300.292992
44.729,29.6,5,419.238288,300.292992
45.748,29.6,5,401.074224,282.128928
45.748,29.6,5,401.074224,282.128928
46.852,29.6,5,399.60936,280.664064
46.852,29.6,5,399.60936,280.664064
47.871,29.6,5,433.3008,314.355504
47.871,29.6,5,433.3008,314.355504
48.975,29.6,5,405.175776,286.23048
48.975,29.6,5,405.175776,286.23048
49.995,29.6,5,397.265616,278.32032
49.995,29.6,5,397.265616,278.32032
51.099,29.6,5,433.3008,314.355504
51.099,29.6,5,433.3008,314.355504
52.118,29.6,5,417.48048,298.535184
52.118,29.6,5,417.48048,298.535184
53.222,29.6,5,382.91016,263.964864
53.222,29.6,5,382.91016,263.964864
54.241,29.6,5,348.33984,229.394544
54.241,29.6,5,348.33984,229.394544
55.345,29.6,5,281.542992,162.597696
55.345,29.6,5,281.542992,162.597696
56.365,29.6,5,253.125024,134.179728
56.365,29.6,5,253.125024,134.179728
57.469,29.6,5,204.785136,85.83984
57.469,29.6,5,204.785136,85.83984
58.395,29.6,5,187.207008,68.261712
58.395,29.419,5,187.207008,68.261712
58.978,29.419,5,300.585936,181.64064
58.978,28.973,5,300.585936,181.64064
59.41,28.973,5,508.593744,389.648448
59.41,28.541,5,508.593744,389.648448
59.878,28.541,5,621.093744,502.148448
59.878,28.103,5,621.093744,502.148448
60.357,28.103,5,692.578128,573.632832
60.357,27.95,5,692.578128,573.632832
61.215,27.95,5,437.402352,318.457056
61.215,27.95,5,437.402352,318.457056
62.234,27.95,5,460.253904,341.308608
62.234,27.95,5,460.253904,341.308608
63.338,27.95,5,454.98048,336.035184
63.338,27.95,5,454.98048,336.035184
64.358,27.95,5,438.281232,319.335936
64.358,27.95,5,438.281232,319.335936
65.462,27.95,5,470.8008,351.855504
65.462,27.95,5,470.8008,351.855504
66.481,27.95,5,442.675776,323.73048
66.481,27.95,5,442.675776,323.73048
67.585,27.95,5,434.17968,315.234384
67.585,27.95,5,434.17968,315.234384
68.604,27.95,5,459.667968,340.722672
68.604,27.95,5,459.667968,340.722672
69.708,27.95,5,430.957008,312.011712
69.708,27.95,5,430.957008,312.011712
70.728,27.95,5,433.007808,314.062512
70.728,27.95,5,433.007808,314.062512
71.832,27.95,5,452.636736,333.69144
71.832,27.95,5,452.636736,333.69144
72.851,27.95,5,423.632832,304.687536
72.851,27.95,5,423.632832,304.687536
73.955,27.95,5,429.1992,310.253904
73.955,27.95,5,429.1992,310.253904
74.974,27.95,5,439.746096,320.8008
74.974,27.95,5,439.746096,320.8008
76.078,27.95,5,420.41016,301.464864
76.078,27.95,5,420.41016,301.464864
77.098,27.95,5,421.875024,302.929728
77.098,27.95,5,421.875024,302.929728
78.202,27.95,5,432.128928,313.183632
78.202,27.95,5,432.128928,313.183632
79.221,27.95,5,425.097648,306.152352
79.221,27.95,5,425.097648,306.152352
80.325,27.95,5,413.378928,294.433632
80.325,27.95,5,413.378928,294.433632
81.344,27.95,5,437.402352,318.457056
81.344,27.95,5,437.402352,318.457056
82.448,27.95,5,437.988288,319.042992
82.448,27.95,5,437.988288,319.042992
83.468,27.95,5,442.382832,323.437536
83.468,27.95,5,442.382832,323.437536
84.572,27.95,5,505.078128,386.132832
84.572,27.95,5,505.078128,386.132832
85.591,27.95,5,578.613264,459.667968
85.591,27.95,5,578.613264,459.667968
86.695,27.95,5,724.804704,605.859408
86.695,27.951,5,724.804704,605.859408
87.713,27.951,5,931.64064,812.695344
87.713,28.114,5,931.64064,812.695344
88.782,28.114,5,969.726576,850.78128
88.782,28.583,5,969.726576,850.78128
89.667,28.583,5,856.64064,737.695344
89.667,29.254,5,856.64064,737.695344
90.407,29.254,5,806.25,687.304704
90.407,30.201,5,806.25,687.304704
90.852,30.201,5,675.585936,556.64064
90.852,31.185,5,675.585936,556.64064
91.047,31.185,5,488.378928,369.433632
91.047,32.286,5,488.378928,369.433632
91.05,32.286,5,382.031232,263.085936
91.05,33.306,5,382.031232,263.085936
91.05,33.306,5,391.992192,273.046896
91.05,34.41,5,391.992192,273.046896
91.05,34.41,5,387.304704,268.359408
91.05,35.429,5,387.304704,268.359408
91.05,35.429,5,388.76952,269.824224
91.05,36.533,5,388.76952,269.824224
91.05,36.533,5,408.105456,289.16016
91.05,37.552,5,408.105456,289.16016
91.05,37.552,5,399.023424,280.078128
91.05,38.656,5,399.023424,280.078128
91.05,38.656,5,388.76952,269.824224
91.05,39.676,5,388.76952,269.824224
91.05,39.676,5,422.46096,303.515664
91.05,40.78,5,422.46096,303.515664
91.05,40.78,5,404.003904,285.058608
91.05,41.799,5,404.003904,285.058608
91.05,41.799,5,396.386736,277.44144
91.05,42.903,5,396.386736,277.44144
91.05,42.903,5,436.523424,317.578128
91.05,43.922,5,436.523424,317.578128
91.05,43.922,5,417.773424,298.828128
91.05,45.026,5,417.773424,298.828128
91.05,45.026,5,402.832032,283.886736
91.05,46.046,5,402.832032,283.886736
91.05,46.046,5,442.08984,323.144544
91.05,47.15,5,442.08984,323.144544
91.05,47.15,5,431.542992,312.597696
91.05,48.169,5,431.542992,312.597696
91.05,48.169,5,414.843744,295.898448
91.05,49.273,5,414.843744,295.898448
91.05,49.273,5,443.261712,324.316416
91.05,50.292,5,443.261712,324.316416
91.05,50.292,5,447.9492,329.003904
91.05,51.396,5,447.9492,329.003904
91.05,51.396,5,436.523424,317.578128
91.05,52.416,5,436.523424,317.578128
91.05,52.416,5,440.625024,321.679728
91.05,53.52,5,440.625024,321.679728
91.05,53.52,5,459.96096,341.015664
91.05,54.539,5,459.96096,341.015664
91.05,54.539,5,437.988288,319.042992
91.05,55.643,5,437.988288,319.042992
91.05,55.643,5,441.503904,322.558608
91.05,56.662,5,441.503904,322.558608
91.05,56.662,5,467.578128,348.632832
91.05,57.766,5,467.578128,348.632832
91.05,57.766,5,434.472672,315.527376
91.05,58.786,5,434.472672,315.527376
91.05,58.786,5,445.605456,326.66016
91.05,59.89,5,445.605456,326.66016
91.05,59.89,5,466.406256,347.46096
91.05,60.909,5,466.406256,347.46096
91.05,60.909,5,435.058608,316.113312
91.05,62.013,5,435.058608,316.113312
91.05,62.013,5,442.675776,323.73048
91.05,63.032,5,442.675776,323.73048
91.05,63.032,5,458.78904,339.843744
91.05,64.136,5,458.78904,339.843744
91.05,64.136,5,425.097648,306.152352
91.05,65.156,5,425.097648,306.152352
91.05,65.156,5,435.644544,316.699248
91.05,66.26,5,435.644544,316.699248
91.05,66.26,5,447.656256,328.71096
91.05,67.279,5,447.656256,328.71096
91.05,67.279,5,419.531232,300.585936
91.05,68.383,5,419.531232,300.585936
91.05,68.383,5,428.906256,309.96096
91.05,69.402,5,428.906256,309.96096
91.05,69.402,5,433.007808,314.062512
91.05,70.506,5,433.007808,314.062512
91.05,70.506,5,425.683584,306.738288
91.05,71.526,5,425.683584,306.738288
91.05,71.526,5,419.824224,300.878928
91.05,72.63,5,419.824224,300.878928
91.05,72.63,5,429.785136,310.83984
91.05,73.649,5,429.785136,310.83984
91.05,73.649,5,428.027328,309.082032
91.05,74.753,5,428.027328,309.082032
91.05,74.753,5,411.914064,292.968768
91.05,75.772,5,411.914064,292.968768
91.05,75.772,5,434.17968,315.234384
91.05,76.876,5,434.17968,315.234384
91.05,76.876,5,437.988288,319.042992
91.05,77.896,5,437.988288,319.042992
91.05,77.896,5,437.695296,318.75
91.05,79,5,437.695296,318.75
91.05,79,5,486.035136,367.08984
91.05,80.019,5,486.035136,367.08984
91.05,80.019,5,549.60936,430.664064
91.05,81.123,5,549.60936,430.664064
91.05,81.123,5,673.242192,554.296896
91.05,82.142,5,673.242192,554.296896
91.037,82.142,5,875.976576,757.03128
91.037,83.24,5,875.976576,757.03128
90.823,83.24,5,942.773424,823.828128
90.823,84.184,5,942.773424,823.828128
90.359,84.184,5,895.898448,776.953152
90.359,85.049,5,895.898448,776.953152
89.593,85.049,5,805.957008,687.011712
89.593,85.645,5,805.957008,687.011712
88.698,85.645,5,714.5508,595.605504
88.698,85.983,5,714.5508,595.605504
87.624,85.983,5,585.058608,466.113312
87.624,86.05,5,585.058608,466.113312
86.606,86.05,5,410.156256,291.21096
86.606,86.05,5,410.156256,291.21096
85.502,86.05,5,398.144544,279.199248
85.502,86.05,5,398.144544,279.199248
84.483,86.05,5,406.347648,287.402352
84.483,86.05,5,406.347648,287.402352
83.379,86.05,5,400.781232,281.835936
83.379,86.05,5,400.781232,281.835936
82.36,86.05,5,413.378928,294.433632
82.36,86.05,5,413.378928,294.433632
81.255,86.05,5,404.003904,285.058608
81.255,86.05,5,404.003904,285.058608
80.236,86.05,5,391.992192,273.046896
80.236,86.05,5,391.992192,273.046896
79.132,86.05,5,418.35936,299.414064
79.132,86.05,5,418.35936,299.414064
78.113,86.05,5,410.156256,291.21096
78.113,86.05,5,410.156256,291.21096
77.009,86.05,5,393.75,274.804704
77.009,86.05,5,393.75,274.804704
75.99,86.05,5,418.35936,299.414064
75.99,86.05,5,418.35936,299.414064
74.885,86.05,5,420.703104,301.757808
74.885,86.05,5,420.703104,301.757808
73.866,86.05,5,395.8008,276.855504
73.866,86.05,5,395.8008,276.855504
72.762,86.05,5,430.957008,312.011712
72.762,86.05,5,430.957008,312.011712
71.743,86.05,5,429.785136,310.83984
71.743,86.05,5,429.785136,310.83984
70.639,86.05,5,418.35936,299.414064
70.639,86.05,5,418.35936,299.414064
69.62,86.05,5,446.777328,327.832032
69.62,86.05,5,446.777328,327.832032
68.515,86.05,5,448.242192,329.296896
68.515,86.05,5,448.242192,329.296896
67.496,86.05,5,423.33984,304.394544
67.496,86.05,5,423.33984,304.394544
66.392,86.05,5,443.847648,324.902352
66.392,86.05,5,443.847648,324.902352
65.373,86.05,5,461.718768,342.773472
65.373,86.05,5,461.718768,342.773472
64.269,86.05,5,433.3008,314.355504
64.269,86.05,5,433.3008,314.355504
63.25,86.05,5,444.726576,325.78128
63.25,86.05,5,444.726576,325.78128
62.145,86.05,5,470.8008,351.855504
62.145,86.05,5,470.8008,351.855504
61.126,86.05,5,438.867168,319.921872
61.126,86.05,5,438.867168,319.921872
60.022,86.05,5,442.675776,323.73048
60.022,86.05,5,442.675776,323.73048
59.003,86.05,5,466.113264,347.167968
59.003,86.05,5,466.113264,347.167968
57.899,86.05,5,435.937488,316.992192
57.899,86.05,5,435.937488,316.992192
56.88,86.05,5,437.10936,318.164064
56.88,86.05,5,437.10936,318.164064
55.775,86.05,5,464.062512,345.117216
55.775,86.05,5,464.062512,345.117216
54.756,86.05,5,437.695296,318.75
54.756,86.05,5,437.695296,318.75
53.652,86.05,5,435.644544,316.699248
53.652,86.05,5,435.644544,316.699248
52.633,86.05,5,450.585936,331.64064
52.633,86.05,5,450.585936,331.64064
51.529,86.05,5,440.625024,321.679728
51.529,86.05,5,440.625024,321.679728
50.51,86.05,5,425.683584,306.738288
50.51,86.05,5,425.683584,306.738288
49.405,86.05,5,442.382832,323.437536
49.405,86.05,5,442.382832,323.437536
48.386,86.05,5,441.503904,322.558608
48.386,86.05,5,441.503904,322.558608
47.282,86.05,5,419.238288,300.292992
47.282,86.05,5,419.238288,300.292992
46.263,86.05,5,438.867168,319.921872
46.263,86.05,5,438.867168,319.921872
45.159,86.05,5,435.058608,316.113312
45.159,86.05,5,435.058608,316.113312
44.14,86.05,5,407.812512,288.867216
44.14,86.05,5,407.812512,288.867216
43.035,86.05,5,434.17968,315.234384
43.035,86.05,5,434.17968,315.234384
42.016,86.05,5,428.906256,309.96096
42.016,86.05,5,428.906256,309.96096
40.912,86.05,5,405.761712,286.816416
40.912,86.05,5,405.761712,286.816416
39.893,86.05,5,436.523424,317.578128
39.893,86.05,5,436.523424,317.578128
38.789,86.05,5,436.523424,317.578128
38.789,86.05,5,436.523424,317.578128
37.77,86.05,5,411.914064,292.968768
37.77,86.05,5,411.914064,292.968768
36.665,86.05,5,449.121072,330.175776
36.665,86.05,5,449.121072,330.175776
35.646,86.05,5,457.91016,338.964864
35.646,86.05,5,457.91016,338.964864
34.542,86.05,5,459.375024,340.429728
34.542,86.05,5,459.375024,340.429728
33.523,86.05,5,562.5,443.554704
33.523,86.05,5,562.5,443.554704
32.419,86.05,5,688.76952,569.824224
32.419,86.05,5,688.76952,569.824224
31.401,86.05,5,880.078128,761.132832
31.401,85.949,5,880.078128,761.132832
30.326,85.949,5,994.628928,875.683632
30.326,85.568,5,994.628928,875.683632
29.428,85.568,5,921.386736,802.44144
29.428,84.886,5,921.386736,802.44144
28.654,84.886,5,802.734384,683.789088
28.654,84.061,5,802.734384,683.789088
28.185,84.061,5,708.398448,589.453152
28.185,83.013,5,708.398448,589.453152
27.965,83.013,5,566.015616,447.07032
27.965,81.997,5,566.015616,447.07032
27.95,81.997,5,423.046896,304.1016
27.95,80.893,5,423.046896,304.1016
27.95,80.893,5,405.468768,286.523472
27.95,79.874,5,405.468768,286.523472
27.95,79.874,5,425.39064,306.445344
27.95,78.77,5,425.39064,306.445344
27.95,78.77,5,418.652352,299.707056
27.95,77.751,5,418.652352,299.707056
27.95,77.751,5,412.792992,293.847696
27.95,76.647,5,412.792992,293.847696
27.95,76.647,5,426.855456,307.91016
27.95,75.627,5,426.855456,307.91016
27.95,75.627,5,423.632832,304.687536
27.95,74.523,5,423.632832,304.687536
27.95,74.523,5,403.417968,284.472672
27.95,73.504,5,403.417968,284.472672
27.95,73.504,5,433.593744,314.648448
27.95,72.4,5,433.593744,314.648448
27.95,72.4,5,428.32032,309.375024
27.95,71.381,5,428.32032,309.375024
27.95,71.381,5,409.863264,290.917968
27.95,70.277,5,409.863264,290.917968
27.95,70.277,5,433.007808,314.062512
27.95,69.257,5,433.007808,314.062512
27.95,69.257,5,437.402352,318.457056
27.95,68.153,5,437.402352,318.457056
27.95,68.153,5,416.894544,297.949248
27.95,67.134,5,416.894544,297.949248
27.95,67.134,5,440.917968,321.972672
27.95,66.03,5,440.917968,321.972672
27.95,66.03,5,446.484384,327.539088
27.95,65.011,5,446.484384,327.539088
27.95,65.011,5,421.875024,302.929728
27.95,63.907,5,421.875024,302.929728
27.95,63.907,5,437.402352,318.457056
27.95,62.887,5,437.402352,318.457056
27.95,62.887,5,457.617168,338.671872
27.95,61.783,5,457.617168,338.671872
27.95,61.783,5,430.078128,311.132832
27.95,60.764,5,430.078128,311.132832
27.95,60.764,5,430.371072,311.425776
27.95,59.66,5,430.371072,311.425776
27.95,59.66,5,453.808608,334.863312
27.95,58.641,5,453.808608,334.863312
27.95,58.641,5,434.765616,315.82032
27.95,57.537,5,434.765616,315.82032
27.95,57.537,5,429.785136,310.83984
27.95,56.517,5,429.785136,310.83984
27.95,56.517,5,451.171872,332.226576
27.95,55.413,5,451.171872,332.226576
27.95,55.413,5,434.17968,315.234384
27.95,54.394,5,434.17968,315.234384
27.95,54.394,5,423.925776,304.98048
27.95,53.29,5,423.925776,304.98048
27.95,53.29,5,452.92968,333.984384
27.95,52.271,5,452.92968,333.984384
27.95,52.271,5,428.32032,309.375024
27.95,51.167,5,428.32032,309.375024
27.95,51.167,5,415.722672,296.777376
27.95,50.147,5,415.722672,296.777376
27.95,50.147,5,448.242192,329.296896
27.95,49.043,5,448.242192,329.296896
27.95,49.043,5,430.078128,311.132832
27.95,48.024,5,430.078128,311.132832
27.95,48.024,5,423.632832,304.687536
27.95,46.92,5,423.632832,304.687536
27.95,46.92,5,446.484384,327.539088
27.95,45.901,5,446.484384,327.539088
27.95,45.901,5,437.695296,318.75
27.95,44.797,5,437.695296,318.75
27.95,44.797,5,417.48048,298.535184
27.95,43.777,5,417.48048,298.535184
27.95,43.777,5,447.363264,328.417968
27.95,42.673,5,447.363264,328.417968
27.95,42.673,5,437.402352,318.457056
27.95,41.654,5,437.402352,318.457056
27.95,41.654,5,415.42968,296.484384
27.95,40.55,5,415.42968,296.484384
27.95,40.55,5,438.281232,319.335936
27.95,39.531,5,438.281232,319.335936
27.95,39.531,5,456.152352,337.207056
27.95,38.427,5,456.152352,337.207056
27.95,38.427,5,423.925776,304.98048
27.95,37.407,5,423.925776,304.98048
27.95,37.407,5,450.585936,331.64064
27.95,36.303,5,450.585936,331.64064
27.95,36.303,5,465.234384,346.289088
27.95,35.284,5,465.234384,346.289088
27.95,35.284,5,462.304704,343.359408
27.95,34.18,5,462.304704,343.359408
27.95,34.18,5,554.882832,435.937536
27.95,33.161,5,554.882832,435.937536
27.95,33.161,5,643.35936,524.414064
27.95,32.057,5,643.35936,524.414064
27.95,32.057,5,816.503904,697.558608
27.95,31.041,5,816.503904,697.558608
28.083,31.041,5,960.058608,841.113312
28.083,29.986,5,960.058608,841.113312
28.489,29.986,5,941.894544,822.949248
28.489,29.152,5,941.894544,822.949248
29.189,29.152,5,857.51952,738.574224
29.189,28.461,5,857.51952,738.574224
30.035,28.461,5,705.468768,586.523472
30.035,28.066,5,705.468768,586.523472
31.094,28.066,5,614.648448,495.703152
31.094,27.95,5,614.648448,495.703152
32.11,27.95,5,448.242192,329.296896
32.11,27.95,5,448.242192,329.296896
33.214,27.95,5,402.832032,283.886736
33.214,27.95,5,402.832032,283.886736
34.233,27.95,5,424.218768,305.273472
34.233,27.95,5,424.218768,305.273472
35.337,27.95,5,409.863264,290.917968
35.337,27.95,5,409.863264,290.917968
36.357,27.95,5,405.468768,286.523472
36.357,27.95,5,405.468768,286.523472
37.461,27.95,5,416.308608,297.363312
37.461,27.95,5,416.308608,297.363312
38.48,27.95,5,404.58984,285.644544
38.48,27.95,5,404.58984,285.644544
39.584,27.95,5,399.023424,280.078128
39.584,27.95,5,399.023424,280.078128
40.603,27.95,5,414.843744,295.898448
40.603,27.95,5,414.843744,295.898448
41.707,27.95,5,403.71096,284.765664
41.707,27.95,5,403.71096,284.765664
42.727,27.95,5,392.578128,273.632832
42.727,27.95,5,392.578128,273.632832
43.831,27.95,5,409.277328,290.332032
43.831,27.95,5,409.277328,290.332032
44.85,27.95,5,401.074224,282.128928
44.85,27.95,5,401.074224,282.128928
45.954,27.95,5,389.062512,270.117216
45.954,27.95,5,389.062512,270.117216
46.973,27.95,5,410.4492,291.503904
46.973,27.95,5,410.4492,291.503904
48.077,27.95,5,407.226576,288.28128
48.077,27.95,5,407.226576,288.28128
49.097,27.95,5,389.941392,270.996096
49.097,27.95,5,389.941392,270.996096
50.201,27.95,5,413.085936,294.14064
50.201,27.95,5,413.085936,294.14064
51.22,27.95,5,412.5,293.554704
51.22,27.95,5,412.5,293.554704
52.324,27.95,5,395.214864,276.269568
52.324,27.95,5,395.214864,276.269568
53.343,27.95,5,396.972672,278.027376
53.343,27.95,5,396.972672,278.027376
54.447,27.95,5,337.5,218.554704
54.447,27.95,5,337.5,218.554704
55.467,27.95,5,290.917968,171.972672
55.467,27.95,5,290.917968,171.972672
56.571,27.95,5,240.527328,121.582032
56.571,27.95,5,240.527328,121.582032
57.59,27.95,5,215.625024,96.679728
57.59,27.95,5,215.625024,96.679728
58.517,27.95,5,190.136736,71.19144
58.517,27.729,5,190.136736,71.19144
59.029,27.729,5,294.726576,175.78128
59.029,27.308,5,294.726576,175.78128
59.497,27.308,5,541.992192,423.046896
59.497,26.84,5,541.992192,423.046896
59.929,26.84,5,651.562512,532.617216
59.929,26.441,5,651.562512,532.617216
60.475,26.441,5,651.26952,532.324224
60.475,26.3,5,651.26952,532.324224
61.322,26.3,5,445.01952,326.074224
61.322,26.3,5,445.01952,326.074224
62.426,26.3,5,429.785136,310.83984
62.426,26.3,5,429.785136,310.83984
63.445,26.3,5,430.078128,311.132832
63.445,26.3,5,430.078128,311.132832
64.549,26.3,5,458.496096,339.5508
64.549,26.3,5,458.496096,339.5508
65.568,26.3,5,450.878928,331.933632
65.568,26.3,5,450.878928,331.933632
66.673,26.3,5,438.574224,319.628928
66.673,26.3,5,438.574224,319.628928
67.692,26.3,5,457.617168,338.671872
67.692,26.3,5,457.617168,338.671872
68.796,26.3,5,449.414064,330.468768
68.796,26.3,5,449.414064,330.468768
69.815,26.3,5,434.472672,315.527376
69.815,26.3,5,434.472672,315.527376
70.919,26.3,5,448.535136,329.58984
70.919,26.3,5,448.535136,329.58984
71.938,26.3,5,447.656256,328.71096
71.938,26.3,5,447.656256,328.71096
73.043,26.3,5,430.957008,312.011712
73.043,26.3,5,430.957008,312.011712
74.062,26.3,5,445.898448,326.953152
74.062,26.3,5,445.898448,326.953152
75.166,26.3,5,445.312512,326.367216
75.166,26.3,5,445.312512,326.367216
76.185,26.3,5,420.117168,301.171872
76.185,26.3,5,420.117168,301.171872
77.289,26.3,5,442.968768,324.023472
77.289,26.3,5,442.968768,324.023472
78.308,26.3,5,439.453104,320.507808
78.308,26.3,5,439.453104,320.507808
79.413,26.3,5,411.914064,292.968768
79.413,26.3,5,411.914064,292.968768
80.432,26.3,5,440.917968,321.972672
80.432,26.3,5,440.917968,321.972672
81.536,26.3,5,432.714864,313.769568
81.536,26.3,5,432.714864,313.769568
82.555,26.3,5,413.964864,295.019568
82.555,26.3,5,413.964864,295.019568
83.659,26.3,5,445.312512,326.367216
83.659,26.3,5,445.312512,326.367216
84.678,26.3,5,442.08984,323.144544
84.678,26.3,5,442.08984,323.144544
85.783,26.3,5,447.656256,328.71096
85.783,26.3,5,447.656256,328.71096
86.802,26.3,5,542.578128,423.632832
86.802,26.3,5,542.578128,423.632832
87.906,26.3,5,644.238288,525.292992
87.906,26.3,5,644.238288,525.292992
88.925,26.3,5,820.01952,701.074224
88.925,26.357,5,820.01952,701.074224
90.017,26.357,5,981.152352,862.207056
90.017,26.66,5,981.152352,862.207056
90.947,26.66,5,925.195296,806.25
90.947,27.234,5,925.195296,806.25
91.793,27.234,5,802.441392,683.496096
91.793,28.085,5,802.441392,683.496096
92.356,28.085,5,687.011712,568.066416
92.356,29.018,5,687.011712,568.066416
92.648,29.018,5,590.03904,471.093744
92.648,30.112,5,590.03904,471.093744
92.7,30.112,5,423.632832,304.687536
92.7,31.131,5,423.632832,304.687536
92.7,31.131,5,368.847648,249.902352
92.7,32.236,5,368.847648,249.902352
92.7,32.236,5,409.277328,290.332032
92.7,33.255,5,409.277328,290.332032
92.7,33.255,5,397.265616,278.32032
92.7,34.359,5,397.265616,278.32032
92.7,34.359,5,374.414064,255.468768
92.7,35.378,5,374.414064,255.468768
92.7,35.378,5,412.207008,293.261712
92.7,36.482,5,412.207008,293.261712
92.7,36.482,5,394.921872,275.976576
92.7,37.501,5,394.921872,275.976576
92.7,37.501,5,380.85936,261.914064
92.7,38.606,5,380.85936,261.914064
92.7,38.606,5,408.691392,289.746096
92.7,39.625,5,408.691392,289.746096
92.7,39.625,5,411.621072,292.675776
92.7,40.729,5,411.621072,292.675776
92.7,40.729,5,401.074224,282.128928
92.7,41.748,5,401.074224,282.128928
92.7,41.748,5,419.531232,300.585936
92.7,42.852,5,419.531232,300.585936
92.7,42.852,5,437.402352,318.457056
92.7,43.871,5,437.402352,318.457056
92.7,43.871,5,418.066416,299.12112
92.7,44.976,5,418.066416,299.12112
92.7,44.976,5,425.097648,306.152352
92.7,45.995,5,425.097648,306.152352
92.7,45.995,5,455.85936,336.914064
92.7,47.099,5,455.85936,336.914064
92.7,47.099,5,425.39064,306.445344
92.7,48.118,5,425.39064,306.445344
92.7,48.118,5,427.734384,308.789088
92.7,49.222,5,427.734384,308.789088
92.7,49.222,5,466.113264,347.167968
92.7,50.241,5,466.113264,347.167968
92.7,50.241,5,436.23048,317.285184
92.7,51.346,5,436.23048,317.285184
92.7,51.346,5,438.574224,319.628928
92.7,52.365,5,438.574224,319.628928
92.7,52.365,5,477.246096,358.3008
92.7,53.469,5,477.246096,358.3008
92.7,53.469,5,436.816416,317.87112
92.7,54.488,5,436.816416,317.87112
92.7,54.488,5,447.07032,328.125024
92.7,55.592,5,447.07032,328.125024
92.7,55.592,5,472.265616,353.32032
92.7,56.611,5,472.265616,353.32032
92.7,56.611,5,440.03904,321.093744
92.7,57.716,5,440.03904,321.093744
92.7,57.716,5,441.21096,322.265664
92.7,58.735,5,441.21096,322.265664
92.7,58.735,5,457.031232,338.085936
92.7,59.839,5,457.031232,338.085936
92.7,59.839,5,455.273424,336.328128
92.7,60.858,5,455.273424,336.328128
92.7,60.858,5,446.191392,327.246096
92.7,61.962,5,446.191392,327.246096
92.7,61.962,5,454.687488,335.742192
92.7,62.981,5,454.687488,335.742192
92.7,62.981,5,445.605456,326.66016
92.7,64.086,5,445.605456,326.66016
92.7,64.086,5,431.835936,312.89064
92.7,65.105,5,431.835936,312.89064
92.7,65.105,5,458.496096,339.5508
92.7,66.209,5,458.496096,339.5508
92.7,66.209,5,446.777328,327.832032
92.7,67.228,5,446.777328,327.832032
92.7,67.228,5,428.32032,309.375024
92.7,68.332,5,428.32032,309.375024
92.7,68.332,5,456.738288,337.792992
92.7,69.351,5,456.738288,337.792992
92.7,69.351,5,447.363264,328.417968
92.7,70.456,5,447.363264,328.417968
92.7,70.456,5,414.5508,295.605504
92.7,71.475,5,414.5508,295.605504
92.7,71.475,5,450.585936,331.64064
92.7,72.579,5,450.585936,331.64064
92.7,72.579,5,436.816416,317.87112
92.7,73.598,5,436.816416,317.87112
92.7,73.598,5,408.105456,289.16016
92.7,74.702,5,408.105456,289.16016
92.7,74.702,5,439.16016,320.214864
92.7,75.721,5,439.16016,320.214864
92.7,75.721,5,430.371072,311.425776
92.7,76.826,5,430.371072,311.425776
92.7,76.826,5,413.671872,294.726576
92.7,77.845,5,413.671872,294.726576
92.7,77.845,5,434.765616,315.82032
92.7,78.949,5,434.765616,315.82032
92.7,78.949,5,451.464864,332.519568
92.7,79.968,5,451.464864,332.519568
92.7,79.968,5,446.191392,327.246096
92.7,81.072,5,446.191392,327.246096
92.7,81.072,5,489.5508,370.605504
92.7,82.091,5,489.5508,370.605504
92.7,82.091,5,590.917968,471.972672
92.7,83.196,5,590.917968,471.972672
92.7,83.196,5,733.593744,614.648448
92.7,84.214,5,733.593744,614.648448
92.7,84.214,5,902.0508,783.105504
92.607,85.291,5,902.0508,783.105504
92.607,85.291,5,919.335936,800.39064
92.192,86.192,5,919.335936,800.39064
92.192,86.192,5,849.60936,730.664064
91.562,86.977,5,849.60936,730.664064
91.562,86.977,5,782.51952,663.574224
90.668,87.453,5,782.51952,663.574224
90.668,87.453,5,653.613264,534.667968
89.698,87.68,5,653.613264,534.667968
89.698,87.68,5,469.042992,350.097696
88.598,87.7,5,469.042992,350.097696
88.598,87.7,5,387.89064,268.945344
87.579,87.7,5,387.89064,268.945344
87.579,87.7,5,414.843744,295.898448
86.475,87.7,5,414.843744,295.898448
86.475,87.7,5,413.964864,295.019568
85.456,87.7,5,413.964864,295.019568
85.456,87.7,5,407.812512,288.867216
84.351,87.7,5,407.812512,288.867216
84.351,87.7,5,420.703104,301.757808
83.332,87.7,5,420.703104,301.757808
83.332,87.7,5,422.167968,303.222672
82.228,87.7,5,422.167968,303.222672
82.228,87.7,5,412.5,293.554704
81.209,87.7,5,412.5,293.554704
